GLOBL 110  - GLBL CULTURE/ETHICS,4.0,Optional,TR,12:30 PM-1:45 PM,"North Hall, 1006",CLITANDRE N T,Space 54,Max 120,24398
GLOBL 120  - GLBL IDEOL/WRLD ORD,4.0,Optional,TR,2:00 PM-3:15 PM,"North Hall, 1006",THALER K M,Space 54,Max 120,24463
GLOBL 124  - GLOBAL PEAC & CONFL,4.0,Optional,TR,12:30 PM-1:45 PM,"North Hall, 1111",THALER K M,Space Full,Max 35,24539
GLOBL 131  - LAND UPRISINGS,4.0,Optional,MW,3:30 PM-4:45 PM,"Phelps Hall, 1440",JACOBS R E,Space 10,Max 35,60269
GLOBL 140  - GLOB RACIAL JUSTICE,4.0,Optional,MW,2:00 PM-3:15 PM,"Phelps Hall, 2516",JACOBS R E,Space Closed,Max 60,24612
GLOBL 142  - PUNJAB AND SIKH HIS,4.0,Optional,TR,3:30 PM-4:45 PM,"Phelps Hall, 1444",MALHOTRA A,Space 9,Max 35,55459
GLOBL 146  - AFRICAN DIASPORA,4.0,Optional,MW,3:30 PM-4:45 PM,"Girvetz Hall, 1112",CLITANDRE N T,Space 27,Max 35,24620
GLOBL 161  - GLOB ENV POLITICS,4.0,Optional,TR,2:00 PM-3:15 PM,"Phelps Hall, 1260",CLEMENCON R,Space Closed,Max 74,24646
GLOBL 193  - POV INEQ CAPSTONE,4.0,Letter Graded,T,1:00 PM-3:50 PM,"HSSB, 4020",HAUGHIN C A,Space Closed,Max 25,55616
GLOBL 196B  - EAP FIELD RSEARCH 2,4.0,Optional,W,12:00 PM-2:50 PM,"HSSB, 1227",MANSOUR O,Space Closed,Max 20,60277
GLOBL 196SJ - POV INEQ INTERNSHIP,4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,PARTRIDGE T,Space Closed,Max 25
GLOBL 197D  - SPECIAL TOPICS,4.0,Optional,MW,2:00 PM-3:15 PM,"Phelps Hall, 1444",CERPA VIELMA,Space 21,Max 35,55467
GLOBL 197F  - SPECIAL TOPICS,4.0,Optional,MW,11:00 AM-12:15 PM,"SSMS, 1007",TSYMBAL T,Space 10,Max 25,60715
GLOBL 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,24687
GREEK 2  - ELEMENTARY GREEK,5.0,Optional,MTWRF,9:00 AM-9:50 AM,"HSSB, 3202",CASTLE R E,Space 15,Max 24,24802
GREEK 101  - INTRO GREEK POETRY,4.0,Optional,TR,3:30 PM-4:45 PM,"HSSB, 3030",DUTSCH D,Space 6,Max 10,24828
GREEK 151  - EURIPIDES,4.0,Optional,TR,3:30 PM-4:45 PM,"HSSB, 4065",DUNN F M,Space 6,Max 8,54932
GREEK 199  - INDEP STUDY GREEK,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,24844
HEB 2  - ELEMENTARY HEBREW,4.0,Optional,MTWR,12:00 PM-12:50 PM,"HSSB, 3041",MEDINA R W,Space 3,Max 20,24893
HIST 2B  - WORLD HISTORY,4.0,Optional,TR,2:00 PM-3:15 PM,"IV Theatre, THEA1",ROBERTS L S,Space 5,Max 432,24901
HIST 4B  - MEDIEV ERLY MOD EUR,4.0,Optional,TR,11:00 AM-12:15 PM,"IV Theatre, THEA1",BOULEY B A,Space 6,Max 378,25353
HIST 8A  - LATAM PRE-&COLONIAL,4.0,Optional,MW,5:00 PM-6:15 PM,"ILP, 1101",COBO BETANCOU,Space Full,Max 162,55152
HIST 9  - HISTORICAL METHODS,4.0,Optional,MW,9:30 AM-10:45 AM,"Girvetz Hall, 2112",LANSING C L,Space Full,Max 30,25544
HIST 17B  - AMERICAN PEOPLE,4.0,Optional,MWF,4:00 PM-4:50 PM,"IV Theatre, THEA1",MAJEWSKI J D,Space Full,Max 432,25569
HIST 20  - SCI & MOD WORLD,4.0,Letter Graded,MWF,3:00 PM-3:50 PM,"TD-W, 1701",MCCRAY W P,Space 3,Max 108,54148
HIST 46B  - MIDEAST HIST 19C-PR,4.0,Optional,MW,2:00 PM-3:15 PM,"Psychology Building, 1924",SEIKALY S R,Space Full,Max 108,54676
HIST 46MI - IRAN & GLOBAL POL,5.0,Optional,TR,2:00 PM-3:15 PM,"Chemistry Building, 1171",AFARY J,Space 6,Max 54,54742
HIST 49B  - SURVEY AFRICAN HIST,4.0,Letter Graded,TR,9:30 AM-10:45 AM,"TD-W, 1701",WARE R T,Space 3,Max 78,25858
HIST 99  - INTRO TO RESEARCH,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,26039
HIST 101QA - QUEER NORTH AMERICA,4.0,Optional,MW,9:30 AM-10:45 AM,"North Hall, 1111",HENDERSON J G,Space 2,Max 42,57570
HIST 106T  - HIST OF TIME,4.0,Optional,TR,2:00 PM-3:15 PM,"Phelps Hall, 1508",ARONOVA E A,Space Closed,Max 42,57588
HIST 107C  - DARWININ REVOLUTION,4.0,Optional,MW,8:00 AM-9:15 AM,"Education Building, 1213",ARONOVA E A,Space Closed,Max 42,26054
HIST 111B  - HISTORY OF GREECE,4.0,Optional,TR,2:00 PM-3:15 PM,"Girvetz Hall, 1112",LEE J W,Space Full,Max 42,55277
HIST 115B  - REN ITALY 1300-1500,4.0,Optional,TR,12:30 PM-1:45 PM,"Girvetz Hall, 1115",LANSING C L,Space 1,Max 42,26070
HIST 115R  - UGRAD SEM MDVL HIST,4.0,Optional,M,9:00 AM-11:50 AM,"HSSB, 4020",BLUMENTHAL,Space Full,Max 15,26088
HIST 125  - MEDIEVAL MEDICINE,4.0,Optional,TR,9:30 AM-10:45 AM,"Girvetz Hall, 1115",BLUMENTHAL,Space Full,Max 42,55285
HIST 133B  - 20TH C GERMANY,4.0,Optional,TR,3:30 PM-4:45 PM,"Girvetz Hall, 1115",MARCUSE H,Space Full,Max 42,55293
HIST 141B  - 20TH C BRITAIN,4.0,Optional,MW,9:30 AM-10:45 AM,"Education Building, 1213",RAPPAPORT E D,Space Closed,Max 42,55301
HIST 141R  - UGRAD SEM MOD BRIT,4.0,Letter Graded,T,12:00 PM-2:50 PM,"HSSB, 4041",HENDERSON J G,Space 1,Max 15,55319
HIST 142AL - AM LEG CONST HIST,4.0,Optional,TR,12:30 PM-1:45 PM,"ILP, 1101",PERRONE G,Space Full,Max 150,55327
HIST 142R  - 19TH C US HIST RES,4.0,Optional,W,2:00 PM-4:50 PM,"HSSB, 4080",PERRONE G,Space Full,Max 15,57596
HIST 146W  - WOMEN IN MID-EAST,4.0,Letter Graded,TR,2:00 PM-3:15 PM,"North Hall, 1111",MOORE T,Space Full,Max 42,55343
HIST 147R  - UGRAD SEM AFR HIST,4.0,Optional,M,12:00 PM-2:50 PM,"HSSB, 4041",WARE R T,Space 1,Max 15,55350
HIST 174Q  - POV INEQ CAPSTONE,4.0,Letter Graded,T,1:00 PM-3:50 PM,"HSSB, 4020",HAUGHIN C A,Space 4,Max 15,26237
HIST 177  - CALIFORNIA HISTORY,4.0,Optional,TR,11:00 AM-12:15 PM,"TD-W, 1701",CHAVEZ-GARCIA,Space 2,Max 150,55376
HIST 187A  - TOKUGAWA SHOGUNS,4.0,Optional,TR,9:30 AM-10:45 AM,"South Hall, 1430",ROBERTS L S,Space Closed,Max 42,26278
HIST 189E  - HIST OF PACIFIC,4.0,Optional,TR,3:30 PM-4:45 PM,"North Hall, 1111",SPICKARD P R,Space Closed,Max 42,55384
HIST 194BH - SENIOR HONORS SEM,4.0,Letter Graded,W,2:00 PM-4:50 PM,"HSSB, 4041",BERNSTEIN H J,Space 3,Max 15,26294
HIST 195IA - SR THESIS PUB POL,4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,26302
HIST 196  - INTERNSHIP HISTORY,2.0-8.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,26310
HIST 196JA - JOURNAL INTERNSHIP,2.0,Optional,MW,2:00 PM-3:15 PM,"HSSB, 3041",HENDERSON J G,Space 1,Max 5,26328
HIST 196JB - JOURNAL INTERNSHIP,2.0,Optional,MW,2:00 PM-3:15 PM,"HSSB, 3041",HENDERSON J G,Space 1,Max 5,26336
HIST 196JC - JOURNAL INTERNSHIP,2.0,Optional,MW,2:00 PM-3:15 PM,"HSSB, 3041",HENDERSON J G,Space Full,Max 5,26344
HIST 196SJ - POV INEQ INTERNSHIP,4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,PARTRIDGE T,Space 8,Max 15
HIST 199  - INDEPENDENT STUDIES,1.0-5.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,26369
HIST 199RA - INDEP RESEARCH ASST,1.0-5.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,26377
INT 10  - TRANS ACADEMIC EXC,2.0,Optional,R,5:00 PM-6:15 PM,"TD-W, 1701",ROOSE H M,Space Closed,Max 150,26583
INT 84AH - SPECIAL REL FOR PED,2.0,Letter Graded,W,5:00 PM-6:50 PM,"Arts Building, 1356",BIBILASHVILI,Space Full,Max 30,26609
INT 84AQ - INTRO HONS SEMINAR,2.0,Letter Graded,R,2:00 PM-3:50 PM,"HSSB, 1210",BERMUDEZ S,Space 2,Max 20,55921
INT 84BC - YOGA THRY CLTR PRCT,2.0,Letter Graded,R,2:00 PM-3:50 PM,"HSSB, 1233",STRONGMAN R D,Space Full,Max 20,58909
INT 84BG - INTRO HONS SEMINAR,2.0,Letter Graded,F,9:00 AM-10:50 AM,"Broida Hall, 3324",FYGENSON D K,Space Full,Max 11,62968
INT 84CC - INTRO HONS SEMINAR,2.0,Letter Graded,T,3:00 PM-4:50 PM,"TD-W, 1530",MITCHELL G M,Space Full,Max 11,26625
INT 84CO - CHANNEL ISLANDS LIT,2.0,Letter Graded,F,9:00 AM-11:50 AM,"Phelps Hall, 6320",WELD S P,Space 1,Max 11,26633
INT 84CT - INTRO HONS SEMINAR,2.0,Letter Graded,M,10:00 AM-11:50 AM,"ILP, 4207",HANSMA P K,Space 4,Max 20,55939
INT 84ZB - SEA LEVEL RISE,2.0,Letter Graded,M,4:00 PM-4:50 PM,"Girvetz Hall, 1106",SIMMS A R,Space 2,Max 11,62745
INT 84ZL - SOCIAL INNOVATION,2.0,Letter Graded,W,11:00 AM-12:50 PM,"HSSB, 3202",ROGERS P M,Space Full,Max 20,55947
INT 84ZN - INTRO HONS SEMINAR,2.0,Letter Graded,T,1:00 PM-2:50 PM,"Psychology East, 3834",GERMAN T C M,Space Full,Max 20,63248
INT 86EB - FRST YR EXP SEMINAR,1.0,Pass/No Pass,R,4:00 PM-4:50 PM,"Arts Building, 1245",CHATTOPADHYAY,Space Full,Max 20,62588
INT 86HI - FRST YR EXP SEMINAR,1.0,Pass/No Pass,M,12:00 PM-12:50 PM,"Creative Studies, 136",GRUE M N,Space Full,Max 11,62976
INT 86HZ - COLLECTORS,1.0,Pass/No Pass,W,5:00 PM-5:50 PM,"TD-W, 2517",KING W D,Space Full,Max 20,62687
INT 86TK - FRST YR EXP SEMINAR,1.0,Pass/No Pass,F,1:00 PM-1:50 PM,"ILP, 3209",STUART D D,Space Full,Max 20,62695
INT 86US - FRSHMAN SEMINARS,1.0,Pass/No Pass,T,10:00 AM-10:50 AM,"HSSB, 1236",EBENSTEIN A O,Space 1,Max 20,63388
INT 86UX - FRST YR EXP SEMINAR,1.0,Pass/No PassSession 003: 1/8 - 2/16,F,2:00 PM-3:50 PM,"Girvetz Hall, 2135",GAINER M J,Space Full,Max 11,62729
INT 86VL - FRST YR EXP SEMINAR,1.0,Pass/No Pass,T,11:00 AM-11:50 AM,"HSSB, 1236",HILTNER K C,Space 1,Max 20,55954
INT 86WB - FRST YR EXP SEMINAR,1.0,Pass/No Pass,T,3:00 PM-3:50 PM,"South Hall, 1609",AFIFI W A,Space Full,Max 20,63263
INT 87AC - LOVE & DESIRE,2.0,Pass/No Pass,T,2:00 PM-3:50 PM,"Ellison Hall, 2626",BERMUDEZ S,CORTIJO A,Space 1,Max 40
INT 87AG - FRST YR DSC/LNK SEM,2.0,Pass/No Pass,M,2:00 PM-3:50 PM,"Phelps Hall, 1445",GRASSET MOREL,CASTILLO J L,Space 3,Max 30
INT 87AJ - FRST YR DSC/LNK SEM,2.0,Pass/No Pass,W,5:00 PM-6:50 PM,"Arts Building, 1353",HOM S M,LARUE R J,Space 5,Max 40
INT 87AP - FRST YR DSC/LNK SEM,2.0,Pass/No Pass,W,9:00 AM-10:50 AM,"South Hall, 1430",FULBECK L K,SPICKARD P R,Space 1,Max 40
INT 102  - EMERGING ADULTHOOD,4.0,Optional,T,5:00 PM-6:50 PM,"South Hall, 1431",RIVAS J M,Space Full,Max 60,26864
INT CS 120  - ADV GRP INT STUDIES,1.0-6.0,Pass/No Pass,TR,1:30 PM-2:45 PM,"Creative Studies, 136",TETTEGAH S Y,Space 4,Max 15,62984
INT 125  - UNIV. LEARNING,2.0,Pass/No Pass,W,3:00 PM-4:50 PM,"HSSB, 1232",SAFRONOVA M,Space 17,Max 20,77313
INT 176JC - JRNL CLUB MED LIT,2.0,Pass/No Pass,R,5:00 PM-6:50 PM,T.B.A.,T.B.A.,MILLER M B,Space Closed,Max 20
INT 176LA - UCLA HEALTH SHADOW,1.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MILLER M B,Space Full,Max 11
INT 184PD - HONORS SEMINAR,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,DOUGLAS P L,Space 8,Max 20
INT 185ST - WORD MAGAZINE,4.0,Optional,F,10:00 AM-11:50 AM,"TD-W, 2600",JENSEN A K,Space 13,Max 32,26914
INT 186AC - TRNSFR EXP SEMINARS,1.0,Pass/No Pass,M,11:00 AM-11:50 AM,"HSSB, 1227",HUK P M,Space Full,Max 12,62810
INT 186AP - TRNSFR EXP SEMINARS,1.0,Pass/No Pass,M,5:00 PM-5:50 PM,"Girvetz Hall, 1108",WEBBER M A,Space 1,Max 20,55970
INT 186AY - TRNSFR EXP SEMINARS,1.0,Pass/No PassSession 001: 1/8 - 2/9,W,8:00 AM-9:50 AM,"Recreation Center, 2103",JAMIESON A E,Space 3,Max 20,55988
INT 186BB - TRNSFR EXP SEMINARS,1.0,Pass/No Pass,W,1:00 PM-1:50 PM,"HSSB, 3202",BLURTON H F,Space Full,Max 20,62711
INT 187AB - TRNSFR DSC/LNK SEM,2.0,Pass/No Pass,M,3:00 PM-4:50 PM,"Arts Building, 1353",BOWMAN I K,WESTMACOTT B,Space 2,Max 40
INT 187AL - TRNSFR DSC/LNK SEM,2.0,Pass/No Pass,W,9:00 AM-10:50 AM,"Education Building, 1207",SMITH M C,BARNETT M L,Space Full,Max 22
INT 188  - RSRCH ENGAGE & REU,1.0,Pass/No Pass,W,2:00 PM-3:50 PM,"Building 477, 115",WOODS V E,Space 2,Max 12,26971
INT 190MA - JUNIOR SEM/MCNAIR,1.0,Pass/No Pass,F,12:00 PM-1:00 PM,"Girvetz Hall, 1106",CHAVEZ-GARCIA,Space 14,Max 16,26997
INT 190MB - SENIOR SEM/MCNAIR,2.0,Pass/No Pass,M,10:00 AM-11:00 AM,"Ellison Hall, 2816",CHAVEZ-GARCIA,Space 11,Max 15,27003
INT 191I  - ACAD AFFRS INTRNSHP,2.0,Pass/No Pass,T,1:00 PM-2:50 PM,"ILP, 4209",ADLER-KASSNER,Space 9,Max 25,56416
INT 192DC - WASH CTR INTERNSHIP,4.0-8.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,RAMBELLI F,Space 29,Max 45
INT 197HC - HONORS CONTRACT,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,SORAPURE M I,Space 299,Max 300
INT 199DC - WASH CTR INDEP RES,4.0-6.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,RAMBELLI F,Space 29,Max 45
INT 199H  - HONORS INDEP STUD,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,BLAIN S M,Space 11,Max 20
ITAL 1  - ELEMENTARY ITALIAN,5.0,Optional,MTWR,10:00 AM-10:50 AM,"Phelps Hall, 1448",DE SIMONE T,Space 5,Max 20,27102
ITAL 1HY - ELEM ITAL 1 HYBRID,5.0,Optional,MW,9:30 AM-10:45 AM,"HSSB, 2251",DAHL SARNELLI,Space 18,Max 25,27144
ITAL 2  - ELEMENTARY ITALIAN,5.0,Optional,MTWR,11:00 AM-11:50 AM,"ILP, 3316",CRICKETTE M E,Space 10,Max 25,27169
ITAL 2HY - ELEM ITAL 2 HYBRID,5.0,Optional,MW,12:30 PM-1:45 PM,"Girvetz Hall, 2116",FIORINA C P,Space 16,Max 25,27193
ITAL 3  - ELEMENTARY ITALIAN,5.0,Optional,MTWR,10:00 AM-10:50 AM,"Phelps Hall, 5312",BORROMEO C,Space 8,Max 20,27201
ITAL 4  - INTERMED ITALIAN,5.0,Optional,MTWR,11:00 AM-11:50 AM,"Phelps Hall, 5312",DAHL SARNELLI,Space 15,Max 20,27219
ITAL 5  - INTERMED ITALIAN,5.0,Optional,MTWR,1:00 PM-1:50 PM,"ILP, 3211",DE SIMONE T,Space 16,Max 25,27227
ITAL 16A  - ITAL 16A,5.0,Optional,MTWR,12:00 PM-12:50 PM,"Phelps Hall, 5309",PADULA V,Space 12,Max 25,54395
ITAL 16B  - ITAL 16B,5.0,Optional,MTWR,2:00 PM-2:50 PM,"ILP, 4205",PADULA V,Space 20,Max 25,27235
ITAL 99RA - INDEPENDEN RESEARCH,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,27243
ITAL 103  - ADV ITAL COMM,4.0,Optional,TR,12:30 PM-1:45 PM,"Girvetz Hall, 2110",FIORINA C P,Space 5,Max 15,63305
ITAL 120X  - TRANSNATIONAL ITALY,4.0,Optional,MW,12:30 PM-1:45 PM,"North Hall, 1006",HOM S M,Space Full,Max 120,61879
ITAL 139CX - ITAL COLONIALISM,4.0,Optional,MW,9:30 AM-10:45 AM,"Girvetz Hall, 1115",HOM S M,Space 2,Max 40,61853
ITAL 179X  - FICTION AND FILM,4.0,Optional,TR,2:00 PM-3:15 PM,"IV Theatre, THEA2",FOGU C,Space 8,Max 120,61861
ITAL 195H  - HONORS INDEPEN STDS,4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,27300
ITAL 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,27318
ITAL 199RA - INDEPENDEN RESEARCH,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,27326
JAPAN 2  - FIRST YR JAPANESE 2,5.0,Letter Graded,MTWRF,9:00 AM-9:50 AM,"ILP, 4103",CANTRELL A M,Space 10,Max 24,27359
JAPAN 5  - SECND YR JAPANESE,5.0,Letter Graded,MTWRF,10:00 AM-10:50 AM,"Girvetz Hall, 2115",TSUCHIYA Y,Space 7,Max 18,27409
JAPAN 99RA - INDEP RESEARCH ASST,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,27425
JAPAN 120B  - THIRD-YEAR JAPANESE,4.0,Letter Graded,MTWR,9:00 AM-9:50 AM,"ILP, 4105",YAMAUCHI Y,Space 8,Max 18,52530
JAPAN 145  - ADV JPN READING II,4.0,Letter Graded,MW,2:00 PM-3:15 PM,"HSSB, 1206",MOORE K C,Space 14,Max 20,27441
JAPAN 183  - SPECIAL READINGS,4.0,Letter Graded,TR,11:00 AM-12:15 PM,"HSSB, 1215",FLEMING W,Space 15,Max 20,27474
JAPAN 198  - READINGS IN JAPAN,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,27482
JAPAN 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,27490
JAPAN 199RA - INDEP RESEARCH ASST,1.0-5.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,27508
KOR 2  - FIRST YEAR KOR 2,5.0,Optional,MTWRF,10:00 AM-10:50 AM,"Girvetz Hall, 2116",LEE W A,Space 6,Max 26,27607
KOR 5  - SECOND YEAR KOR 5,5.0,Optional,MTWRF,9:00 AM-9:50 AM,"Girvetz Hall, 2116",LEE W A,Space 14,Max 30,27623
KOR 123  - KOR WAR LIT FILM,4.0,Optional,MW,6:30 PM-7:45 PM,"Phelps Hall, 1440",HWANG S,Space 1,Max 35,54528
KOR 152  - PROTEST CULTR S KOR,4.0,Letter Graded,MW,2:00 PM-3:15 PM,"Girvetz Hall, 1112",HWANG S,Space 9,Max 45,54494
LATIN 2  - ELEMENTARY LATIN,4.0,Optional,MTWR,1:00 PM-1:50 PM,"ILP, 4101",ROALSVIG E K,Space 6,Max 10,27706
LATIN 101  - INTRO LATIN POETRY,4.0,Optional,MWF,10:00 AM-10:50 AM,"HSSB, 4065",LINDHEIM S H,Space 9,Max 15,27722
LATIN 114  - ROMAN COMEDY,4.0,Optional,TR,12:30 PM-1:45 PM,"HSSB, 4065",DUTSCH D,Space 9,Max 12,54916
LATIN 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,27748
LAIS 10  - INTRO TO LAIS WORLD,4.0,Optional,MW,12:30 PM-1:45 PM,"LSB, 1001",ALVES FERREIR,Space 2,Max 100,51516
LAIS 145  - SPAN FOR HEALTHCARE,4.0,Optional,TR,2:00 PM-3:15 PM,"ILP, 4101",GONZALES-SMIT,Space 5,Max 5,51573
LAIS 174  - HISP NOVEL & CINEMA,4.0,Optional,W,5:00 PM-7:50 PM,"HSSB, 1174",GONZALES-SMIT,Space 1,Max 5,27649
LAIS 189  - VANGUARD POETRY,4.0,Optional,TR,3:30 PM-4:45 PM,"ILP, 4101",GONZALES-SMIT,Space 5,Max 5,51565
LAIS 194  - SPAN AMER WOMEN WRI,4.0,Optional,TR,9:30 AM-10:45 AM,"Girvetz Hall, 2123",BERMUDEZ S,Space 3,Max 3,51581
LAIS 195A  - SENIOR HONRS THESIS,1.0-5.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,27656
LAIS 195B  - SENIOR HONRS THESIS,4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,27664
LAIS 199  - INDEPENDENT STUDIES,1.0-5.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,27672
LING 2G  - INT GRAD WRITING,4.0,Pass/No Pass,TR,2:00 PM-3:15 PM,"HSSB, 2201",BAKER A D,Space 11,Max 18,51938
LING 3A  - AC ENGL,4.0,Pass/No Pass,TR,11:00 AM-12:50 PM,"HSSB, 1211",SMALL A L,Space Closed,Max 18,27805
LING 3B  - AC ENGL,4.0,Letter Graded,MW,12:00 PM-1:50 PM,"ILP, 4205",KROKHMAL A,Space Closed,Max 18,27813
LING 3C  - AC ENGL,4.0,Letter Graded,TR,8:00 AM-9:50 AM,"Girvetz Hall, 1108",BAKER A D,Space Closed,Max 18,27888
LING W 3C  - AC ENGL,4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,CORONA K D,Space Closed,Max 18
LING 4  - INDIV & GRP INSTRUC,1.0-3.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,RIGHTMIRE S R,Space 6,Max 15
LING 10  - ACADEMIC READING,4.0,Optional,MW,2:00 PM-3:15 PM,"Girvetz Hall, 1108",NICOLAESCU A,Space 6,Max 20,27953
LING 12  - UNIV WRIT FOR MLING,4.0,Letter Graded,MW,2:00 PM-3:50 PM,"HSSB, 1210",KROKHMAL A,Space Closed,Max 18,27961
LING W 12  - UNIV WRIT FOR MLING,4.0,Letter Graded,T.B.A.,T.B.A.,ONLINE,NICOLAESCU A,Space Closed,Max 18,28720
LING 14  - VOCAB/GRAM WRITING,4.0,Letter Graded,MW,2:00 PM-3:50 PM,"Girvetz Hall, 2124",RIGHTMIRE S R,Space 10,Max 20,62737
LING 20  - LANG & LINGUISTICS,4.0,Optional,MWF,4:00 PM-4:50 PM,"Buchanan Hall, 1940",YOUNG C,Space 2,Max 120,28001
LING 70  - LANG IN SOCIETY,4.0,Optional,TR,12:30 PM-1:45 PM,"Buchanan Hall, 1910",KENNEDY R A,Space 6,Max 270,28050
LING 99  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,28159
LING 104  - STAT METHODS LING,4.0,Optional,W,8:00 AM-10:20 AM,"Ellison Hall, 2617",GRIES S T,Space 33,Max 60,53439
LING 107  - INTRO TO PHONOLOGY,4.0,Optional,TR,9:30 AM-10:45 AM,"TD-W, 2600",KENNEDY R A,Space Full,Max 60,28167
LING 109  - INTRO TO SYNTAX,4.0,Optional,W,5:00 PM-7:50 PM,"Phelps Hall, 1425",VENTAYOL BOAD,Space 7,Max 60,28191
LING 137  - FIRST LANG ACQUIS,4.0,Optional,TR,11:00 AM-12:15 PM,"BIOEN, 1001",HOU L Y,Space Full,Max 60,28324
LING 139  - INTRO TO TESOL,4.0,Optional,R,T,12:30 PM-1:45 PM,12:30 PM-1:45 PM,"ILP, 4207","Remote instruction, ASYNC",WEBB M T
LING 145  - ARTPHON,4.0,Optional,MW,2:00 PM-3:15 PM,"TD-W, 2600",KATSIKA A,Space 2,Max 60,53470
LING 191  - INTERNSHIP IN LING,1.0-6.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KENNEDY R A,Space Closed,Max 0
LING 193  - CAPSTONE SEM,1.0-5.0,Pass/No Pass,F,1:00 PM-2:15 PM,"South Hall, 3605",BUCHOLTZ M H,Space Closed,Max 15,53504
LING 194  - GRP STUDIES IN LING,2.0-4.0,Optional,W,11:00 AM-1:50 PM,"South Hall, 3605",ZIMMAN L,Space 9,Max 15,28449
LING 195A  - HONORS THESIS,2.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,28456
LING 195B  - HONORS THESIS,2.0-3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,28464
LING 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,28472
MATRL 10  - MATRLS IN SOCIETY,4.0,Optional,TR,12:30 PM-1:45 PM,"ENGR2, 1335",CLEMENT R J,Space 1,Max 28,31633
MATRL 100B  - STRUCT & PROP II,3.0,Letter Graded,TR,2:00 PM-3:15 PM,"Girvetz Hall, 2127",STEMMER S,Space 5,Max 30,31666
MATRL 101  - INTRO STRUCT & PROP,3.0,Letter Graded,TR,3:30 PM-4:45 PM,"Buchanan Hall, 1940",PITENIS A A,Space Full,Max 125,31690
MATRL 135  - BIOPHYS & BIOMAT,3.0,Optional,TR,11:00 AM-12:15 PM,"North Hall, 1111",SAFINYA C R,Space Full,Max 12,31765
MATRL 162B  - FUND SOLID STATE,4.0,Letter Graded,MW,2:00 PM-3:15 PM,"Phelps Hall, 1417",DENBAARS S P,Space 14,Max 14,31773
MATRL 186A  - MANUFACT & MATRLS,3.0,Letter Graded,MW,9:30 AM-10:45 AM,"Phelps Hall, 1417",OROPEZA D,Space 10,Max 15,61473
